0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
30.0,1.0
33.0,3.0
40.0,3.0
43.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
30.0,1.0
33.0,3.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
0.0,1.0
10.0,1.0
13.0,3.0
20.0,3.0
23.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
20.0,1.0
23.0,4.0
30.0,4.0
33.0,1.0
60.0,1.0
63.0,3.0
70.0,3.0
73.0,1.0
80.0,1.0
83.0,4.0
0.0,1.0
0.0,1.0
2.0,1.0
5.0,4.0
6.0,4.0
9.0,1.0
0.0,1.0
2.0,1.0
5.0,4.0
6.0,4.0
9.0,1.0
0.0,1.0
2.0,1.0
5.0,4.0
6.0,4.0
9.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
150.0,1.0
153.0,4.0
180.0,4.0
183.0,1.0
240.0,1.0
243.0,2.0
270.0,2.0
273.0,3.0
0.0,1.0
0.0,1.0
